Ano;Período;Tipo Avaliacao;Professor;Departamento;Disciplina;Turma;Cursos;Aluno;Ano Ingresso;Tipo Ingresso;Curso Aluno;IRA;Escola 2G;Bolsa Apoio;Tipos Bolsa;Outras Bolsas;Nota Final;Cidade;Estado;O plano de ensino apresentado pelo(a) docente contém: ementa, objetivos, metodologias de ensino, critérios de avaliação, cronograma, conteúdos e bibliografia da disciplina.;O(A) docente cumpriu o plano de ensino apresentado.;Os conteúdos foram ministrados de forma clara.;As atividades pedagógicas (aulas, atividades online e presenciais e etc) estimularam a sua participação.;Os recursos didáticos, audiovisuais e tecnológicos disponíveis contribuíram para o processo de ensino e aprendizagem.;Os critérios de avaliação foram compatíveis com os conteúdos ministrados.;O(A) docente deu retorno sobre todas as atividades realizadas.;A atuação e disponibilidade do(a) docente foram satisfatórias.;O(A) docente manteve um comportamento respeitoso e cortês em relação aos discentes.;A atuação e disponibilidade do(a) tutor(a) à distância foram satisfatórias.;O(A) tutor(a) à distância manteve um comportamento respeitoso e cortês em relação aos discentes.;As atividades propostas contribuíram para a aprendizagem dos conteúdos.;A disciplina contribuiu na preparação para o exercício profissional.;A disciplina contribuiu para a aquisição de cultura geral.;Sua motivação para estudar esta disciplina foi alta.;Você teve facilidade para acompanhar as atividades da disciplina.;Seu empenho durante a disciplina foi elevado.;A atuação do(a) tutor(a) presencial foi satisfatória.;A atuação do(a) assistente à docência foi satisfatória.;As estruturas física e tecnológica do polo foram compatíveis e atenderam ao desenvolvimento das atividades.;A atuação do(a) coordenador(a) de curso foi satisfatória.;O trabalho da secretaria do curso na UFJF foi satisfatório.;A atuação da UFJF em relação aos alunos e polo-UAB é satisfatória.
2019;3;ALUNO_TURMA;0225511A192524BF384EBD1085D5D463;DEPARTAMENTO DE EDUCAÇÃO;A12EB3BC47DC90854044103D8961AE1E;A;37A;CF6DCEB1AF1B5BD01C4CEF443DA7CA81;2012;Vestibular;37F;27,8;ESCOLA ESTADUAL DE PRIMEIRO E SEGUNDO GRAUS PROFESSOR JOSÉ LEME DO PRADO;N;;;0;VALINHOS;SP;3;3;3;0;2;3;1;4;3;4;2;1;3;2;2;2;3;3;1;5;3;2;5
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;10D4D87E488D2228124F11D3746EF60F;A;75A|75B|75C|75D|75E|75F|75G|75J|75K|75L|75M|75N|75O|75P;7F43C3A428E2A739CCD0A3BD39F2486A;2016;Vestibular;75A;46,67;CESU PADRE EVARISTO AFONSO;N;;;18;ARAXA;MG;1;3;1;1;1;0;0;0;1;1;1;1;1;1;1;1;0;1;1;4;3;3;3
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;10D4D87E488D2228124F11D3746EF60F;A;75A|75B|75C|75D|75E|75F|75G|75J|75K|75L|75M|75N|75O|75P;41D023FC09782F5907DFDBF827991747;2016;Vestibular/ENEM;75F;39,45;ESCOLA CRISTO REDENTOR 1º E 2º GRAUS;N;;;74;GOIANA;MG;5;4;3;3;2;2;3;2;3;3;3;4;3;4;5;4;4;3;3;3;3;3;3
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;10D4D87E488D2228124F11D3746EF60F;A;75A|75B|75C|75D|75E|75F|75G|75J|75K|75L|75M|75N|75O|75P;8BF37D2928A7BBA9B592D17A53327A81;2014;Vestibular EAD Demanda Social;75M;36,95;ESCOLA ESTADUAL DES. APRIGIO RIBEIRO DE OLIVEIRA ;N;;;46;SAO BRAS DO SUACUI;MG;4;4;3;5;3;4;4;3;5;5;5;3;4;4;3;4;3;4;4;3;4;4;4
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;10D4D87E488D2228124F11D3746EF60F;A;75A|75B|75C|75D|75E|75F|75G|75J|75K|75L|75M|75N|75O|75P;FB8165E7B81172B43D12E04D496DC29F;2017;Vestibular;75N;73,08;COLÉGIO CONEXÃO;N;;INFOCENTRO|CAED - PERNAMBUCO|TREINAMENTO PROFISSIONAL|CAED|INICIACAO TECNOLOGICA;86;JUIZ DE FORA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;3;3;3
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;10D4D87E488D2228124F11D3746EF60F;A;75A|75B|75C|75D|75E|75F|75G|75J|75K|75L|75M|75N|75O|75P;BF06468025B1D1A17772AD2D1A124055;2017;Vestibular;75P;73,48;ESCOLA ESTADUAL DR JOAQUIM GOMES DA SILVEIRA NETO;N;;;84;CORONEL FABRICIANO;MG;3;3;1;1;1;1;0;0;5;0;0;4;1;1;4;2;4;1;3;3;1;5;1
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;2EB93063B5133B902702FC537E7286CA;A;75A|75B|75D|75E|75F|75G|75J|75M|75N|75O|75P|76A;141037E704463C2CF2EEF71F8CF93CD9;2017;Vestibular/ENEM;75P;80,57;ESCOLA ESTADUAL CAIO NELSON DE SENA;N;;;89;GOVERNADOR VALADARES;MG;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;2EB93063B5133B902702FC537E7286CA;A;75A|75B|75D|75E|75F|75G|75J|75M|75N|75O|75P|76A;B921B46226E4C7CA540371A8929FA431;2016;Vestibular;75J;83,22;ESPAÇO EDUCACIONAL CRER & SER;N;;;79;GOVERNADOR VALADARES;MG;3;2;2;1;1;4;5;1;5;3;5;1;1;2;1;4;4;0;0;5;5;3;2
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;2EB93063B5133B902702FC537E7286CA;A;75A|75B|75D|75E|75F|75G|75J|75M|75N|75O|75P|76A;EA74BA5FA9C9432752BE8544B382784A;2017;Vestibular;75N;69,65;Escola Estadual Amilcar Savassi;N;;;38;BARBACENA;MG;5;5;5;5;5;5;5;5;5;0;0;5;5;5;5;5;5;5;0;5;2;4;1
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;2EB93063B5133B902702FC537E7286CA;A;75A|75B|75D|75E|75F|75G|75J|75M|75N|75O|75P|76A;D69D3593ECFFB9644ED242C2B8C39438;2017;Vestibular;75P;77,52;ESCOLA ESTADUAL  PADRE HUMBERTO PIACENTE;N;;;91;GOVERNADOR VALADARES;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;A53D342A0C29664302A87AF3A4A74595;A;75A|75B|75C|75D|75E|75F|75G|75J|75K|75L|75M|75N|75O|75P;1CABAB6B9F5135EF0871375E055EC291;2016;Vestibular;75F;95,65;COLÉGIO PIO X;N;;;100;JUIZ DE FORA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5;4;5;5;3
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;A53D342A0C29664302A87AF3A4A74595;A;75A|75B|75C|75D|75E|75F|75G|75J|75K|75L|75M|75N|75O|75P;EC77AAF4728179F945039C04B8229C8A;2010;Vestibular;75B;56,5;ESCOLA TÉCNICA DE SETE LAGOAS;N;;;73;BARBACENA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;87DB8329C1926939874EDA4815EF0859;A;75A|75B|75C|75D|75E|75F|75G|75J|75K|75L|75M|75N|75O|75P;E99EC943F2B3A7F8FDAA3E9F375B7173;2012;Vestibular;75B;59,08;ESCOLA ESTADUAL J/CENTRO EDUCACIONAL LIMA DUARTE;N;;;89;ANTONIO CARLOS;MG;5;5;5;4;5;5;5;4;5;5;5;5;5;5;3;4;3;5;5;5;5;4;3
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;87DB8329C1926939874EDA4815EF0859;A;75A|75B|75C|75D|75E|75F|75G|75J|75K|75L|75M|75N|75O|75P;1E04E58CA43129CF25C65C3EB552EB07;2014;Vestibular EAD Demanda Qualificada;75F;79,96;INSTITUTO DE EDUCAÇÃO PROFESSOR MANUEL MARINHO;N;;;100;JUIZ DE FORA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;87DB8329C1926939874EDA4815EF0859;A;75A|75B|75C|75D|75E|75F|75G|75J|75K|75L|75M|75N|75O|75P;3D47681691213568ECA81FF0B642595E;2012;Vestibular;75G;48,61;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS;N;;;70;NOVORIZONTE;MG;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;87DB8329C1926939874EDA4815EF0859;A;75A|75B|75C|75D|75E|75F|75G|75J|75K|75L|75M|75N|75O|75P;8BF37D2928A7BBA9B592D17A53327A81;2014;Vestibular EAD Demanda Social;75M;36,95;ESCOLA ESTADUAL DES. APRIGIO RIBEIRO DE OLIVEIRA ;N;;;SC;SAO BRAS DO SUACUI;MG;4;4;4;3;4;3;4;3;5;5;5;4;4;4;3;4;3;4;4;3;4;4;4
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;87DB8329C1926939874EDA4815EF0859;A;75A|75B|75C|75D|75E|75F|75G|75J|75K|75L|75M|75N|75O|75P;1CABAB6B9F5135EF0871375E055EC291;2016;Vestibular;75F;95,65;COLÉGIO PIO X;N;;;95;JUIZ DE FORA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5;4;5;5;3
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;87DB8329C1926939874EDA4815EF0859;A;75A|75B|75C|75D|75E|75F|75G|75J|75K|75L|75M|75N|75O|75P;B2FB50B10E7FA5FC8CA3985C924E6A6F;2012;Vestibular;75G;51,73;ESCOLA  AGROTÉCNICA FEDERAL DE SALINAS;N;;;95;SALINAS;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;88E2292FC00C27D4E078EFF82D636825;A;75A|75B|75C|75D|75E|75F|75G|75J|75K|75L|75M|75N|75O|75P;0B9ED3615B4E28F73D4799EDFED99CAE;2016;Vestibular;75F;78,86;COLÉGIO CRISTO REDENTOR;N;;QUALIFICAÇÃO AMBIENTAL|MONITORIA GRADUACAO|VESTIBULAR;87;JUIZ DE FORA;MG;5;5;4;4;4;4;5;4;5;5;5;5;5;5;4;5;5;4;4;4;5;5;4
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;88E2292FC00C27D4E078EFF82D636825;A;75A|75B|75C|75D|75E|75F|75G|75J|75K|75L|75M|75N|75O|75P;7F43C3A428E2A739CCD0A3BD39F2486A;2016;Vestibular;75A;46,67;CESU PADRE EVARISTO AFONSO;N;;;SC;ARAXA;MG;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;88E2292FC00C27D4E078EFF82D636825;A;75A|75B|75C|75D|75E|75F|75G|75J|75K|75L|75M|75N|75O|75P;BF06468025B1D1A17772AD2D1A124055;2017;Vestibular;75P;73,48;ESCOLA ESTADUAL DR JOAQUIM GOMES DA SILVEIRA NETO;N;;;68;CORONEL FABRICIANO;MG;5;3;1;1;3;5;4;0;0;0;0;2;5;3;1;0;2;1;2;3;1;5;1
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;88E2292FC00C27D4E078EFF82D636825;A;75A|75B|75C|75D|75E|75F|75G|75J|75K|75L|75M|75N|75O|75P;6FCAC4CF353A8D7365DE06427D59CD3F;2016;Vestibular;75J;79,24;ESCOLA ESTADUAL IMACULADA CONCEIÇÃO;N;;;89;IPANEMA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;88E2292FC00C27D4E078EFF82D636825;A;75A|75B|75C|75D|75E|75F|75G|75J|75K|75L|75M|75N|75O|75P;EF76111730C20A47D1A9B4EA01B18FBE;2017;Vestibular/ENEM;75N;95,38;Escola Estadual Cônego Osvaldo Lustosa;N;;;100;SAO JOAO DEL REI;MG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;88E2292FC00C27D4E078EFF82D636825;A;75A|75B|75C|75D|75E|75F|75G|75J|75K|75L|75M|75N|75O|75P;96B4CA2F288F5021AFB97373D3D7999F;2016;Vestibular;75A;62,25;ESCOLA MUNICIPAL MARCONI;N;;;78;IBIA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;88E2292FC00C27D4E078EFF82D636825;A;75A|75B|75C|75D|75E|75F|75G|75J|75K|75L|75M|75N|75O|75P;B7ACFDA42AA531D0507348D29204EA02;2016;Vestibular;75D;82,15;CES I - NITERÓI;N;;;31;MURIAE;MG;4;5;4;5;5;4;4;4;4;4;4;5;5;4;4;4;5;5;5;5;4;5;3
2019;3;ALUNO_TURMA;A88311D2957788A86E7C6ACA1CA31823;DEPTO DE CIENCIA DA COMPUTACAO /ICE;88E2292FC00C27D4E078EFF82D636825;A;75A|75B|75C|75D|75E|75F|75G|75J|75K|75L|75M|75N|75O|75P;97E22E0B34B04D7514586AD42DB7525A;2017;Vestibular;75N;63,34;COLÉGIO ESTADUAL BARÃO DO RIO BONITO;N;;;SC;JUIZ DE FORA;MG;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;5;4;3;4;4;3
2019;3;ALUNO_TURMA;5BB64B229A15A932DAD1B258FC87888A;DEPTO DE MATEMATICA /ICE;5246117BF27737EE0447585617B5AD86;A;59B|59C|59E|59G|59H|61A|61B|61D|61E|61F|61G|61H|61I|62A|62C|62D|62G|62J|62K|62L|62M|62N|62O|62P|62Q;A251FC89CF1E3C21A99FF97B25E43E88;2013;Enem/Vaga de Edital;61F;48,1;ESCOLA ESTADUAL "QUINCA FRANCO";N;;;63;DURANDE;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;ALUNO_TURMA;5BB64B229A15A932DAD1B258FC87888A;DEPTO DE MATEMATICA /ICE;5246117BF27737EE0447585617B5AD86;A;59B|59C|59E|59G|59H|61A|61B|61D|61E|61F|61G|61H|61I|62A|62C|62D|62G|62J|62K|62L|62M|62N|62O|62P|62Q;39B34B1498B5C87FF5DB1E76311BE04B;2018;Vestibular;61H;20,7;CI SESI/SENAI ROBSON BRAGA DE ANDRADE ENSINO FUNDAMENTAL E MÉDIO;N;;;0;SAO JOAO NEPOMUCENO;MG;4;5;5;5;4;5;5;5;5;5;5;5;5;5;3;3;3;5;5;5;5;5;5
2019;3;ALUNO_TURMA;5BB64B229A15A932DAD1B258FC87888A;DEPTO DE MATEMATICA /ICE;5246117BF27737EE0447585617B5AD86;A;59B|59C|59E|59G|59H|61A|61B|61D|61E|61F|61G|61H|61I|62A|62C|62D|62G|62J|62K|62L|62M|62N|62O|62P|62Q;597E20595CB69BEA48868BF75E04FEA9;2014;Vestibular;59G;76,95;ESCOLA ESTADUAL DR LAURO CORRÊA AMARAL;N;;;82;SANTANA DA VARGEM;MG;5;4;4;4;5;5;5;4;5;4;5;5;5;0;5;4;5;5;0;5;5;5;5
2019;3;ALUNO_TURMA;0657000A2BA0C45CACE4E8C2769E5B0D;DEPTO DE FISICA /ICE;BFF9FC6F2A8F98C76E2861388BC33DCA;A;61A|61B|61D|61E|61F|61G|61H|61I;61B00B866D7591AD79BC17E4AE2DD7FD;2015;Graduado/Mudança de Curso;61G;85,04;ESCOLA ESTADUAL PREFEITO JOAQUIM PEDRO NASCIMENTO;N;;;81;GOVERNADOR VALADARES;MG;4;4;4;4;3;4;4;3;5;4;5;3;4;5;4;2;5;4;0;0;5;3;2
2019;3;ALUNO_TURMA;6DE76F647CC797D1EC1AD565A2763C59;DEPTO DESPORTOS / EFID;57AFE8B7D69735FC025D9666065FDC2F;A;86B|86C|86D|86E|86F|86G|86H|86I|86J|86K|86L;AD5A03B5DD058685F1D702860CD0D7A6;2018;Vestibular;86I;70,69;ESCOLA ESTADUAL PREFEITO JACY JUNQUEIRA GAZOLA;N;;;61;TRES PONTAS;MG;3;3;4;1;2;2;5;4;5;3;5;4;5;5;5;0;2;5;5;4;4;4;4
2019;3;ALUNO_TURMA;6DE76F647CC797D1EC1AD565A2763C59;DEPTO DESPORTOS / EFID;57AFE8B7D69735FC025D9666065FDC2F;A;86B|86C|86D|86E|86F|86G|86H|86I|86J|86K|86L;06365E2A674B77E2EB0FB0A6843C9DB3;2018;Vestibular/ENEM;86K;89,8;ESCOLA ESTADUAL SÃO SEBASTIÃO;N;;;78;GONZAGA;MG;5;5;4;5;3;5;5;4;5;4;5;5;5;4;5;4;5;5;5;5;5;4;4
2019;3;ALUNO_TURMA;6DE76F647CC797D1EC1AD565A2763C59;DEPTO DESPORTOS / EFID;57AFE8B7D69735FC025D9666065FDC2F;A;86B|86C|86D|86E|86F|86G|86H|86I|86J|86K|86L;D619ADE39DC995EB0585D11350F80A7E;2018;Vestibular;86K;89,91;INSTITUTO IMACULADA CONCEIÇÃO PRÉ-ESCOLAR, ENSINO FUNDAMENTAL E MÉDIO;N;;;84;ALPERCATA;MG;5;5;5;5;5;4;5;5;5;4;5;5;5;5;5;5;5;5;4;5;4;4;4
2019;3;ALUNO_TURMA;6DE76F647CC797D1EC1AD565A2763C59;DEPTO DESPORTOS / EFID;57AFE8B7D69735FC025D9666065FDC2F;A;86B|86C|86D|86E|86F|86G|86H|86I|86J|86K|86L;15073890ACD1C99003F405722C2CE6B1;2018;Vestibular/ENEM;86K;74,78;ESCOLA TÉCNICA JUSCELINO KUBITSCHECK;N;;;80;DOM CAVATI;MG;3;3;3;2;3;3;4;4;4;3;4;4;5;5;5;3;4;5;4;3;4;4;5
2019;3;ALUNO_TURMA;6DE76F647CC797D1EC1AD565A2763C59;DEPTO DESPORTOS / EFID;57AFE8B7D69735FC025D9666065FDC2F;A;86B|86C|86D|86E|86F|86G|86H|86I|86J|86K|86L;C1ACFC81294C0030F8D07081FB9A8D5B;2018;Vestibular/ENEM;86C;82,76;ESCOLA ESTADUAL PROFESSOR PLÍNIO RIBEIRO DE 1º E 2º GRAUS;N;;;84;FRUTA DE LEITE;MG;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;4;4;4;5;5;5;5;5
2019;3;ALUNO_TURMA;6DE76F647CC797D1EC1AD565A2763C59;DEPTO DESPORTOS / EFID;57AFE8B7D69735FC025D9666065FDC2F;A;86B|86C|86D|86E|86F|86G|86H|86I|86J|86K|86L;257B747CD721974607DBD7F8691A89E6;2018;Vestibular;86C;79,58;ESCOLA ESTADUAL CORONEL IDALINO RIBEIRO;N;;;83;SALINAS;MG;4;4;3;2;4;4;3;4;5;5;5;4;4;5;4;4;3;5;4;4;4;4;4
2019;3;ALUNO_TURMA;6DE76F647CC797D1EC1AD565A2763C59;DEPTO DESPORTOS / EFID;57AFE8B7D69735FC025D9666065FDC2F;A;86B|86C|86D|86E|86F|86G|86H|86I|86J|86K|86L;2DFFDC4D0504D1D9669AE49ACE200F55;2018;Vestibular;86C;78,11;ESCOLA ESTADUAL CORONEL IDALINO RIBEIRO;N;;;63;SALINAS;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5
2019;3;ALUNO_TURMA;6DE76F647CC797D1EC1AD565A2763C59;DEPTO DESPORTOS / EFID;57AFE8B7D69735FC025D9666065FDC2F;A;86B|86C|86D|86E|86F|86G|86H|86I|86J|86K|86L;3B724EC1E9A6BD7D1D853B9ABF92769C;2018;Vestibular;86D;85,78;ESCOLA ESTADUAL VICENTE LANDI JÚNIOR;N;;;84;CALDAS;MG;;4;3;3;5;5;3;4;5;4;5;4;4;4;3;4;4;4;4;4;4;5;5
2019;3;ALUNO_TURMA;6DE76F647CC797D1EC1AD565A2763C59;DEPTO DESPORTOS / EFID;57AFE8B7D69735FC025D9666065FDC2F;A;86B|86C|86D|86E|86F|86G|86H|86I|86J|86K|86L;1D60BBF142318C12415802DF6BCF1FEC;2018;Vestibular;86D;50,78;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS - IFSILDEMINAS (ENCCEJA);N;;;22;SANTA RITA DE CALDAS;MG;2;2;4;3;3;2;5;4;;4;;3;4;5;3;;2;3;5;5;5;;5
2019;3;ALUNO_TURMA;6DE76F647CC797D1EC1AD565A2763C59;DEPTO DESPORTOS / EFID;57AFE8B7D69735FC025D9666065FDC2F;A;86B|86C|86D|86E|86F|86G|86H|86I|86J|86K|86L;0A55272E95F2FD0C617D113D1DEC1416;2018;Vestibular;86D;53,78;ESCOLA ESTADUAL PADRE JOSÉ DOS SANTOS;N;;;78;ANDRADAS;MG;4;5;2;3;2;2;5;2;5;5;5;2;3;4;4;2;4;3;3;5;3;3;4
2019;3;ALUNO_TURMA;6DE76F647CC797D1EC1AD565A2763C59;DEPTO DESPORTOS / EFID;57AFE8B7D69735FC025D9666065FDC2F;A;86B|86C|86D|86E|86F|86G|86H|86I|86J|86K|86L;A3E427031676C46F53334F8D934E4E4D;2018;Vestibular;86L;86,44;ESCOLA ESTADUAL CONFRADE ANTÔNIO PEDRO DE CASTRO;N;;;89;CONTAGEM;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;ALUNO_TURMA;95BDDCEA54C53CE023814845D412D1D6;DEPARTAMENTO DE EDUCAÇÃO;DA718124BFFFD51D79247A1616FC0A74;A;61A|61B|61D|61E|61F|61G|61H|61I|65E;5FDDF952005586EAD58FF2844D92DCA0;2015;Graduado/Mudança de Curso;61A;16,8;ESCOLA ESTADUAL PROFESSORA JÚLIA KUBITSCHEK;N;;;41;PASSOS;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;ALUNO_TURMA;9C947E8F063EBF9E1D45DE9042D8B26F;DEPTO FUNDAMENTOS / EFID;8C569EF1C746719EC05A71AC0D70AA5B;A;86B|86C|86D|86E|86F|86G|86H|86I|86J|86K|86L;AD5A03B5DD058685F1D702860CD0D7A6;2018;Vestibular;86I;70,69;ESCOLA ESTADUAL PREFEITO JACY JUNQUEIRA GAZOLA;N;;;31;TRES PONTAS;MG;0;0;0;0;0;0;1;0;1;0;5;1;0;1;3;0;2;5;5;4;4;4;4
2019;3;ALUNO_TURMA;9C947E8F063EBF9E1D45DE9042D8B26F;DEPTO FUNDAMENTOS / EFID;8C569EF1C746719EC05A71AC0D70AA5B;A;86B|86C|86D|86E|86F|86G|86H|86I|86J|86K|86L;06365E2A674B77E2EB0FB0A6843C9DB3;2018;Vestibular/ENEM;86K;89,8;ESCOLA ESTADUAL SÃO SEBASTIÃO;N;;;87;GONZAGA;MG;5;5;4;5;3;5;5;4;5;4;5;5;5;4;5;4;5;5;5;5;5;4;4
2019;3;ALUNO_TURMA;9C947E8F063EBF9E1D45DE9042D8B26F;DEPTO FUNDAMENTOS / EFID;8C569EF1C746719EC05A71AC0D70AA5B;A;86B|86C|86D|86E|86F|86G|86H|86I|86J|86K|86L;D619ADE39DC995EB0585D11350F80A7E;2018;Vestibular;86K;89,91;INSTITUTO IMACULADA CONCEIÇÃO PRÉ-ESCOLAR, ENSINO FUNDAMENTAL E MÉDIO;N;;;95;ALPERCATA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;4;4
2019;3;ALUNO_TURMA;9C947E8F063EBF9E1D45DE9042D8B26F;DEPTO FUNDAMENTOS / EFID;8C569EF1C746719EC05A71AC0D70AA5B;A;86B|86C|86D|86E|86F|86G|86H|86I|86J|86K|86L;15073890ACD1C99003F405722C2CE6B1;2018;Vestibular/ENEM;86K;74,78;ESCOLA TÉCNICA JUSCELINO KUBITSCHECK;N;;;86;DOM CAVATI;MG;3;4;3;4;3;3;4;4;4;3;4;5;5;5;5;4;4;5;4;3;4;4;5
2019;3;ALUNO_TURMA;9C947E8F063EBF9E1D45DE9042D8B26F;DEPTO FUNDAMENTOS / EFID;8C569EF1C746719EC05A71AC0D70AA5B;A;86B|86C|86D|86E|86F|86G|86H|86I|86J|86K|86L;1DC1F226EBC5CCE5B2FD3FCEE8446358;2018;Vestibular;86L;77,88;ESCOLA ESTADUAL PROFESSOR BOTELHO REIS;N;;;66;JUIZ DE FORA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;2;5;5;5;5
2019;3;ALUNO_TURMA;9C947E8F063EBF9E1D45DE9042D8B26F;DEPTO FUNDAMENTOS / EFID;8C569EF1C746719EC05A71AC0D70AA5B;A;86B|86C|86D|86E|86F|86G|86H|86I|86J|86K|86L;C1ACFC81294C0030F8D07081FB9A8D5B;2018;Vestibular/ENEM;86C;82,76;ESCOLA ESTADUAL PROFESSOR PLÍNIO RIBEIRO DE 1º E 2º GRAUS;N;;;82;FRUTA DE LEITE;MG;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;4;4;4;5;5;5;5;5
2019;3;ALUNO_TURMA;9C947E8F063EBF9E1D45DE9042D8B26F;DEPTO FUNDAMENTOS / EFID;8C569EF1C746719EC05A71AC0D70AA5B;A;86B|86C|86D|86E|86F|86G|86H|86I|86J|86K|86L;257B747CD721974607DBD7F8691A89E6;2018;Vestibular;86C;79,58;ESCOLA ESTADUAL CORONEL IDALINO RIBEIRO;N;;;77;SALINAS;MG;4;4;3;2;4;4;4;4;5;5;5;4;4;5;4;5;3;5;4;4;4;4;4
